Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2213691,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
2213722,00000359,false,Rx,0,8,51,4F,34,52,4A,35,33,00,
2213762,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
2213788,0000037F,false,Rx,0,8,22,20,52,24,41,02,00,00,
2214691,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
2214728,00000380,false,Rx,0,8,AD,D7,FF,00,00,00,00,01,
2214761,000003C3,false,Rx,0,8,45,10,31,30,36,00,00,00,
2214813,00000383,false,Rx,0,8,C1,AA,00,00,02,00,00,00,
2214836,000003B2,false,Rx,0,8,36,15,FF,02,29,2F,34,00,
2215740,00000394,false,Rx,0,8,2A,22,1A,49,00,00,00,00,
2215793,000003E0,false,Rx,0,8,DF,30,01,00,54,03,00,00,
2215817,000003B0,false,Rx,0,8,72,37,FF,C7,00,00,03,C0,
2215843,000003E5,false,Rx,0,8,48,40,01,00,00,00,00,00,
2216692,000003B1,false,Rx,0,8,9B,3C,FF,40,00,00,20,00,
2216725,000003E6,false,Rx,0,8,6F,E0,00,00,00,00,00,00,
2216777,000001FB,false,Rx,0,8,8D,F7,D4,00,00,00,00,00,
2216801,0000041A,false,Rx,0,8,AC,10,12,00,50,41,00,00,
2217691,000001FC,false,Rx,0,8,00,00,00,00,00,00,00,00,
2217733,00000419,false,Rx,0,8,5E,40,29,D5,81,89,65,00,
2217759,000001FD,false,Rx,0,8,00,1A,03,00,00,00,00,00,
2217785,0000041B,false,Rx,0,8,70,D0,00,00,00,00,00,00,
2218691,000001FE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2218731,0000041C,false,Rx,0,8,9C,40,E8,00,00,00,00,00,
2218769,00000422,false,Rx,0,8,CF,B0,01,00,00,00,00,00,
2218793,00000427,false,Rx,0,8,1D,86,FF,00,80,0A,00,00,
2219717,00000432,false,Rx,0,8,03,20,02,00,00,00,00,00,
2219773,00000435,false,Rx,0,8,38,E0,00,10,00,00,00,00,
2219804,00000442,false,Rx,0,8,CE,20,11,81,00,00,00,00,
2219830,00000444,false,Rx,0,8,C5,C0,20,50,55,50,00,00,
2220706,00000445,false,Rx,0,8,67,40,00,00,00,00,00,18,
2220764,00000464,false,Rx,0,8,AA,E0,F0,FF,38,7F,05,00,
2220805,0000042A,false,Rx,0,8,F4,DE,FF,01,00,10,00,00,
2225698,00000384,false,Rx,0,8,9C,14,01,00,00,FF,00,21,
2225738,00000405,false,Rx,0,8,BD,30,00,00,00,01,00,00,
2225794,00000410,false,Rx,0,8,3B,10,4C,3C,4F,6A,FF,FF,
2225836,00000411,false,Rx,0,8,CF,51,50,50,00,00,44,04,
2225865,00000413,false,Rx,0,8,54,90,00,41,00,00,00,00,
2226693,00000412,false,Rx,0,8,48,10,00,00,00,00,04,00,
2226727,00000414,false,Rx,0,8,26,20,00,00,28,00,00,00,
2226773,00000416,false,Rx,0,8,55,00,00,00,00,00,00,00,
2227699,00000417,false,Rx,0,8,69,30,00,00,00,01,00,00,
2227729,00000418,false,Rx,0,8,A7,30,00,00,12,4C,00,00,
2230698,000000C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
2231694,00000244,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
2231723,000003E4,false,Rx,0,8,FE,00,00,00,00,00,00,00,
2231770,0000041F,false,Rx,0,8,00,0C,00,00,00,00,00,00,
2231808,000004B4,false,Rx,0,8,00,00,00,00,00,00,00,00,
2232690,000004B5,false,Rx,0,8,08,00,F0,07,00,00,00,00,
2232719,000004B7,false,Rx,0,8,08,00,F0,07,00,00,00,00,
2232750,000004CA,false,Rx,0,8,00,00,00,00,00,00,00,00,
2233692,000004CC,false,Rx,0,8,08,00,00,03,00,00,03,00,
2233733,000004CE,false,Rx,0,8,14,01,FF,FF,FF,FF,FF,FF,
2233760,000004D7,false,Rx,0,8,23,01,00,00,00,00,00,00,
2233799,000004D8,false,Rx,0,8,41,10,F0,F0,40,F2,1E,CC,
2234695,000001E6,false,Rx,0,8,9F,A3,A3,02,00,00,00,00,
2234739,000004DD,false,Rx,0,8,00,00,FE,00,04,00,00,00,
2234770,000001BB,false,Rx,0,8,F4,17,A3,02,00,00,00,0A,
2234800,000004DF,false,Rx,0,8,FF,03,0C,3F,00,00,00,00,
2235691,000001BC,false,Rx,0,8,32,00,00,00,03,00,00,00,
2235732,000004E7,false,Rx,0,8,00,30,00,00,00,00,69,00,
2235759,000001BD,false,Rx,0,8,00,00,00,00,00,00,00,00,
2235798,000004E8,false,Rx,0,8,FF,FF,FF,02,FF,FF,FF,00,
2235846,000001AB,false,Rx,0,8,7E,66,B7,40,70,48,00,00,
2236691,000004E9,false,Rx,0,8,12,00,00,34,00,00,50,00,
2236722,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
2236749,00000226,false,Rx,0,8,0D,A5,57,FF,AA,20,07,42,
2237691,000001E7,false,Rx,0,8,00,00,22,03,20,01,00,00,
2237740,00000227,false,Rx,0,8,02,3A,1E,08,00,F2,A7,02,
2237766,000002FF,false,Rx,0,8,E0,B2,00,C1,00,00,00,00,
2237806,00000472,false,Rx,0,8,5C,EC,00,40,08,41,00,45,
2237844,00000316,false,Rx,0,8,65,D8,2B,A4,0A,80,0A,00,
2238699,00000473,false,Rx,0,8,5F,24,00,25,00,00,00,78,
2238727,00000317,false,Rx,0,8,00,00,05,00,00,00,00,00,
2238755,00000474,false,Rx,0,8,53,98,00,00,00,00,00,10,
2238780,000004EA,false,Rx,0,8,67,00,00,89,00,00,00,00,
2239691,000004EB,false,Rx,0,8,40,98,27,0C,80,00,00,00,
2239725,000004EC,false,Rx,0,8,00,00,00,00,00,00,00,00,
2239765,000004ED,false,Rx,0,8,00,00,00,00,00,FF,FF,1F,
2239798,000002E6,false,Rx,0,8,BA,1F,4C,01,00,00,00,15,
2240098,00000256,false,Rx,0,8,C4,15,4C,15,00,00,30,01,
2240690,000002E7,false,Rx,0,8,0A,00,00,00,00,00,00,00,
2240727,00000257,false,Rx,0,8,00,95,2E,1F,72,07,00,95,
2240749,000002E8,false,Rx,0,8,00,00,00,00,00,00,00,00,
2241707,00000258,false,Rx,0,8,02,42,1D,00,10,15,00,14,
2241742,00000036,false,Rx,0,8,45,73,17,51,05,00,25,01,
2241777,00000259,false,Rx,0,8,7A,05,8E,3C,50,02,00,00,
2241811,00000037,false,Rx,0,8,00,46,01,10,7A,40,7A,00,
2243222,000002E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
2243264,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
2243294,00000419,false,Rx,0,8,A9,50,29,D5,85,89,65,00,
2243318,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
2243369,000004EE,false,Rx,0,8,FF,FF,00,00,00,00,00,00,
2243891,0000063D,false,Rx,0,8,00,80,00,00,00,00,00,00,
2243956,0000063E,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
2243987,0000063F,false,Rx,0,8,00,10,00,C4,FF,00,00,00,
2244821,00000640,false,Rx,0,8,FF,FF,FF,00,FF,FF,FF,00,
2244845,00000641,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
2244872,00000646,false,Rx,0,8,00,00,00,80,01,00,00,00,
2245761,0000011B,false,Rx,0,8,C7,A8,4D,05,80,08,A8,02,
2246782,0000012B,false,Rx,0,8,80,52,4D,06,00,00,08,00,
2246824,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
2246880,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
2246913,000001E1,false,Rx,0,8,93,BE,A9,02,00,00,00,00,
2246959,000002BF,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
2247695,000001E2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2247725,0000047F,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
2247748,00000653,false,Rx,0,8,0A,19,03,01,02,2A,00,00,
2254705,0000010B,false,Rx,0,8,59,94,07,00,00,16,00,05,
2254751,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,31,
2254816,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
2254877,0000010E,false,Rx,0,8,7A,00,0A,00,7A,C0,AB,57,
2256739,00000121,false,Rx,0,8,1D,F7,07,00,00,1E,00,05,
2256777,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
2256817,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
2256846,00000124,false,Rx,0,8,7A,00,0A,00,7A,00,20,40,
2257690,00000061,false,Rx,0,8,24,15,E9,00,00,00,00,00,
2257725,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
2258724,00000063,false,Rx,0,8,9C,01,15,00,00,08,FD,00,
2258761,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
2258802,000000A1,false,Rx,0,8,95,C5,E9,02,04,00,00,00,
2258835,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2259700,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
2262695,0000019B,false,Rx,0,8,5D,E7,5C,00,00,E4,00,00,
2262738,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
2262796,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
2263690,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
2266698,0000030B,false,Rx,0,8,AA,6A,56,00,04,00,00,00,
2266752,0000030C,false,Rx,0,8,00,00,0E,00,2C,00,A0,0F,
2266798,0000030D,false,Rx,0,8,00,00,00,00,2F,00,00,00,
2267691,0000030E,false,Rx,0,8,00,00,30,05,21,00,00,FE,
2277697,00000396,false,Rx,0,8,46,B6,26,0F,0C,06,00,02,
2277738,00000397,false,Rx,0,8,8C,7D,00,00,00,00,00,00,
2277784,00000398,false,Rx,0,8,00,00,00,00,00,00,00,00,
2278690,000002D6,false,Rx,0,8,AF,4F,26,00,00,00,00,00,
2278729,000002EB,false,Rx,0,8,A1,E9,26,09,0C,02,00,02,
2279690,000002D7,false,Rx,0,8,00,00,00,00,03,00,00,09,
2279720,000002EC,false,Rx,0,8,3E,57,00,00,00,00,00,00,
2279749,000002D8,false,Rx,0,8,0A,00,00,00,00,00,38,30,
2279781,000002ED,false,Rx,0,8,00,00,00,00,00,00,00,00,
2279817,000002D9,false,Rx,0,8,00,00,00,00,00,00,00,00,
2280690,000002EE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2280733,00000419,false,Rx,0,8,A9,50,29,D5,85,89,65,00,
2280766,00000236,false,Rx,0,8,21,04,4F,00,4E,48,B6,65,
2281690,00000151,false,Rx,0,8,F4,E0,4F,A0,C8,00,28,08,
2281718,00000237,false,Rx,0,8,00,25,95,00,00,6C,1D,00,
2281746,00000152,false,Rx,0,8,07,07,07,00,2E,00,00,00,
2281771,000001F6,false,Rx,0,8,AE,3C,4F,00,00,00,00,0E,
2282700,00000153,false,Rx,0,8,00,00,00,00,00,00,00,00,
2282729,000001F7,false,Rx,0,8,2E,00,B4,00,00,00,00,00,
2282771,00000154,false,Rx,0,8,00,00,00,00,00,00,00,00,
2282806,000001F8,false,Rx,0,8,00,55,00,50,00,00,00,00,
2282860,000002FB,false,Rx,0,8,42,ED,4F,04,FD,09,C4,C4,
2283790,000001F9,false,Rx,0,8,14,00,A0,C8,14,00,14,00,
2284677,000002FC,false,Rx,0,8,07,00,07,08,00,00,90,97,
2287281,00000238,false,Rx,0,8,00,00,FD,00,00,00,00,00,
2287406,000002FD,false,Rx,0,8,00,00,00,00,00,1C,09,EA,
2287447,00000239,false,Rx,0,8,00,00,00,00,01,00,00,00,
2287566,000002FE,false,Rx,0,8,00,00,72,01,00,28,00,00,
2287623,00000326,false,Rx,0,8,B0,A5,4F,00,00,00,00,00,
2287696,00000328,false,Rx,0,8,B4,00,14,00,00,55,00,00,
2287748,00000334,false,Rx,0,8,C8,00,00,00,40,69,C7,86,
2292009,00000036,false,Rx,0,8,01,FD,1C,51,05,00,25,01,
2292143,00000037,false,Rx,0,8,00,4B,01,10,7C,40,7C,00,
2292188,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
2292263,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
2295734,00000091,false,Rx,0,8,FF,FF,4D,00,00,00,00,00,
2295804,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
2295872,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
2295927,00000161,false,Rx,0,8,9B,28,29,03,00,00,00,02,
2295973,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
2296774,0000012B,false,Rx,0,8,90,08,52,06,00,00,08,00,
2297287,0000011B,false,Rx,0,8,D7,F2,52,05,80,08,A8,02,
2297837,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
2297929,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
2297976,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
2299154,00000146,false,Rx,0,8,F7,08,81,10,04,01,00,00,
2300130,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
2300274,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
2300357,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
2300405,000001B1,false,Rx,0,8,CC,BF,81,00,72,00,00,00,
2300513,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
2300555,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
2300815,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
2304963,0000010B,false,Rx,0,8,BF,19,0C,00,00,16,00,05,
2305283,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
2305344,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
2305395,0000010E,false,Rx,0,8,7C,00,0A,00,7C,C0,AB,57,
2305442,0000036F,false,Rx,0,8,4F,61,01,00,00,00,00,00,
2305508,0000037F,false,Rx,0,8,9B,30,52,24,41,02,00,00,
2305581,000001A1,false,Rx,0,8,7C,70,29,FE,F7,7F,64,00,
2305860,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
2307075,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
2307182,00000121,false,Rx,0,8,FB,08,0C,00,00,1E,00,05,
2307256,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
2307326,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
2307371,000003AA,false,Rx,0,8,FF,00,D0,00,54,00,00,00,
2307455,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
2307881,00000061,false,Rx,0,8,02,7B,EE,00,00,00,00,00,
2308050,00000124,false,Rx,0,8,7C,00,0A,00,7C,00,20,40,
2308109,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
2308763,00000063,false,Rx,0,8,9B,01,15,00,00,08,FD,00,
2308800,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
2308840,000000A1,false,Rx,0,8,9C,40,EE,02,04,00,00,00,
2310289,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2310373,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
2312732,0000019B,false,Rx,0,8,3E,7C,61,00,00,E4,00,00,
2312792,00000111,false,Rx,0,8,20,02,00,01,00,00,00,00,
2312833,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
2313699,00000112,false,Rx,0,8,00,00,00,00,00,00,00,00,
2313741,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
2313781,00000113,false,Rx,0,8,00,00,00,00,00,00,00,00,
2313808,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
2314686,00000114,false,Rx,0,8,00,00,00,00,00,00,00,00,
2320734,00000419,false,Rx,0,8,A9,50,29,D5,85,89,65,00,
2320803,00000487,false,Rx,0,8,00,00,00,00,00,00,00,00,
2321721,00000642,false,Rx,0,8,FF,FF,FF,FF,FF,FF,00,00,
2323797,00000495,false,Rx,0,8,49,00,00,00,00,00,00,00,
2331731,00000643,false,Rx,0,8,00,FC,FF,FF,FF,FF,03,00,
2333715,00000401,false,Rx,0,8,C6,10,10,00,00,04,00,00,
2335692,000001AB,false,Rx,0,8,B6,9F,BC,40,70,48,00,00,
2335741,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
2340690,000003B6,false,Rx,0,8,ED,C5,26,00,00,00,00,33,
2340739,000003B7,false,Rx,0,8,32,00,00,00,00,00,00,00,
2340780,000003B8,false,Rx,0,8,EE,02,00,00,00,00,69,0E,
2341690,000003B9,false,Rx,0,8,00,00,00,00,00,00,00,00,
2341718,00000036,false,Rx,0,8,62,66,21,51,05,00,25,01,
2341753,00000037,false,Rx,0,8,00,4B,01,10,7C,40,7C,00,
2341779,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
2342687,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
2342728,000001F1,false,Rx,0,8,BD,BC,FD,00,00,00,24,00,
2342775,000001F2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2345689,0000011B,false,Rx,0,8,21,DA,57,05,80,08,A8,02,
2346690,0000012B,false,Rx,0,8,66,20,57,06,00,00,08,00,
2346719,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
2346752,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
2348687,00000475,false,Rx,0,8,12,00,00,00,00,00,00,00,
2349690,00000496,false,Rx,0,8,12,00,00,00,00,00,00,00,
2354709,0000010B,false,Rx,0,8,6E,E1,11,00,00,16,00,05,
2354766,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,33,31,
2354809,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
2354845,0000010E,false,Rx,0,8,7C,00,0A,00,7C,C0,AB,57,
2356700,00000121,false,Rx,0,8,33,0A,11,00,00,1E,00,05,
2356731,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
2356761,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
2356805,00000124,false,Rx,0,8,7C,00,0A,00,7C,00,20,40,
2357690,00000061,false,Rx,0,8,1F,89,F3,00,00,00,00,00,
2357732,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
2358690,00000063,false,Rx,0,8,9C,01,15,00,00,08,FD,00,
2358723,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
2358756,000000A1,false,Rx,0,8,F9,43,F3,02,04,00,00,00,
2358781,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2359687,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
2361689,000004A3,false,Rx,0,8,80,00,48,0B,3E,00,00,00,
2361729,000004A4,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
2362690,0000019B,false,Rx,0,8,CD,E2,66,00,00,E4,00,00,
2362718,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
2363690,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
2363722,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
2371712,000004F0,false,Rx,0,8,4A,13,27,0C,48,1A,17,02,
2376700,00000251,false,Rx,0,8,E7,A6,4E,00,00,00,00,00,
2376746,00000252,false,Rx,0,8,00,00,00,00,03,00,00,11,
2376800,00000253,false,Rx,0,8,12,00,00,39,38,00,80,30,
2378689,00000448,false,Rx,0,8,7F,00,00,00,00,00,00,00,
2384689,000001E6,false,Rx,0,8,69,8B,A6,02,00,00,00,00,
2384723,00000382,false,Rx,0,8,22,3D,00,00,00,01,08,00,
2384767,000001E7,false,Rx,0,8,00,00,22,03,20,01,00,00,
2384860,000001BB,false,Rx,0,8,FB,FC,A6,02,00,00,00,0A,
2384889,000001BC,false,Rx,0,8,32,00,00,00,03,00,00,00,
2385703,000001BD,false,Rx,0,8,00,00,00,00,00,00,00,00,
2385741,00000563,false,Rx,0,8,65,02,00,00,00,00,FF,FF,
2389698,000003A1,false,Rx,0,8,5F,E1,34,00,FF,FF,FF,FF,
2390690,000003A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2391690,00000036,false,Rx,0,8,09,D5,26,51,05,00,25,01,
2391718,00000037,false,Rx,0,8,00,51,01,10,7E,40,7E,00,
2391743,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
2392687,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
2395689,00000091,false,Rx,0,8,00,89,4E,00,00,00,00,00,
2395727,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
2395776,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
2395800,00000161,false,Rx,0,8,04,40,2E,03,00,00,00,02,
2396690,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
2396722,0000012B,false,Rx,0,8,AE,D9,5C,06,00,00,08,00,
2396746,0000011B,false,Rx,0,8,E9,23,5C,05,80,08,A8,02,
2396772,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
2397690,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
2397725,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
2397765,000001E1,false,Rx,0,8,65,96,AC,02,00,00,00,00,
2397792,000001E2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2399689,00000146,false,Rx,0,8,04,96,86,10,04,01,00,00,
2399728,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
2399760,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
2399788,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
2400738,000001B1,false,Rx,0,8,3F,21,86,00,72,00,00,00,
2400787,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
2400834,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
2400860,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
2402695,000002AB,false,Rx,0,8,4F,DE,51,2B,00,00,04,00,
2402735,000002AC,false,Rx,0,8,00,FF,FF,00,00,40,00,50,
2402775,000002AD,false,Rx,0,8,00,01,00,40,FF,FF,FF,0F,
2402808,000002AE,false,Rx,0,8,01,00,FF,3F,00,01,00,00,
2403709,000002B6,false,Rx,0,8,4A,CC,51,01,00,00,00,40,
2403743,000002B7,false,Rx,0,8,12,01,7F,00,00,04,00,00,
2403786,000002B8,false,Rx,0,8,23,B1,0B,00,00,00,00,00,
2403813,000002B9,false,Rx,0,8,0A,00,00,00,00,00,00,00,
2404691,0000010B,false,Rx,0,8,8C,88,16,00,00,17,00,05,
2404739,000002C1,false,Rx,0,8,95,F2,29,21,00,41,00,A1,
2404777,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
2404803,000002C2,false,Rx,0,8,40,00,00,00,00,00,00,00,
2405701,0000010D,false,Rx,0,8,F2,02,17,00,10,00,00,35,
2405738,000002C3,false,Rx,0,8,00,00,00,00,00,00,00,00,
2405779,000000FF,false,Rx,0,8,CB,10,00,00,00,00,02,00,
2405808,000001A1,false,Rx,0,8,8F,EE,2E,FE,F7,7F,64,00,
2405844,0000010E,false,Rx,0,8,7E,00,0A,00,7E,C0,AB,57,
2406690,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
2406732,00000121,false,Rx,0,8,C8,99,16,00,00,1F,00,05,
2406759,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
2406942,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
2407694,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
2407737,00000123,false,Rx,0,8,F2,02,1F,00,10,00,00,35,
2407781,00000061,false,Rx,0,8,A7,88,F8,00,00,00,00,00,
2407811,00000124,false,Rx,0,8,7E,00,0A,00,7E,00,20,40,
2408690,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
2408740,000002C4,false,Rx,0,8,00,00,00,00,00,00,00,00,
2408767,00000063,false,Rx,0,8,9C,01,15,00,00,08,FD,00,
2408807,000002E1,false,Rx,0,8,94,1D,51,00,00,00,00,40,
2409690,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
2409746,000002E2,false,Rx,0,8,FD,00,00,00,00,14,00,04,
2409774,000000A1,false,Rx,0,8,C5,B2,F8,02,04,00,00,00,
2409803,000002E3,false,Rx,0,8,00,00,00,00,00,00,72,01,
2410709,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2410751,000002E4,false,Rx,0,8,02,00,00,00,00,00,00,00,
2410778,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
2410814,0000033B,false,Rx,0,8,03,84,57,00,00,00,00,00,
2411697,0000036F,false,Rx,0,8,F6,71,01,00,00,00,00,00,
2411742,0000033C,false,Rx,0,8,00,00,00,00,F0,00,00,00,
2411766,00000356,false,Rx,0,8,FF,BD,2B,00,00,00,00,00,
2411795,0000033D,false,Rx,0,8,00,00,00,00,00,00,00,00,
2412696,00000357,false,Rx,0,8,00,00,00,00,00,4B,4D,48,
2412733,0000033E,false,Rx,0,8,00,00,00,00,00,00,00,00,
2412759,0000019B,false,Rx,0,8,C0,24,6B,00,00,E4,00,00,
2412794,00000358,false,Rx,0,8,35,41,45,4D,52,37,33,4F,
2413694,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
2413740,00000359,false,Rx,0,8,51,4F,34,52,4A,35,33,00,
2413764,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
2413793,0000037F,false,Rx,0,8,93,40,52,24,41,02,00,00,
2414689,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
2414723,00000380,false,Rx,0,8,AD,D7,FF,00,00,00,00,01,
2414750,000003C3,false,Rx,0,8,45,10,31,30,36,00,00,00,
2414789,00000383,false,Rx,0,8,C1,AA,00,00,02,00,00,00,
2414828,000003B2,false,Rx,0,8,36,15,FF,02,29,2F,34,00,
2415690,00000394,false,Rx,0,8,2A,22,1A,49,00,00,00,00,
2415715,000003E0,false,Rx,0,8,DF,30,01,00,54,03,00,00,
2415741,000003B0,false,Rx,0,8,72,37,FF,C7,00,00,03,C0,
2416689,000003E5,false,Rx,0,8,48,40,01,00,00,00,00,00,
2416719,000003B1,false,Rx,0,8,9B,3C,FF,40,00,00,20,00,
2416753,000001FB,false,Rx,0,8,01,45,D6,00,00,00,00,00,
2416791,000003E6,false,Rx,0,8,6F,E0,00,00,00,00,00,00,
2416821,000001FC,false,Rx,0,8,00,00,00,00,00,00,00,00,
2417690,0000041A,false,Rx,0,8,AC,10,12,00,50,41,00,00,
2417714,000001FD,false,Rx,0,8,00,1A,03,00,00,00,00,00,
2417749,0000041B,false,Rx,0,8,70,D0,00,00,00,00,00,00,
2417771,000001FE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2418711,0000041C,false,Rx,0,8,9C,40,E8,00,00,00,00,00,
2418754,000004E8,false,Rx,0,8,FF,FF,FF,02,FF,FF,FF,00,
2418787,00000422,false,Rx,0,8,CF,B0,01,00,00,00,00,00,
2418819,000004F0,false,Rx,0,8,4A,13,27,0C,48,1A,17,02,
2419705,00000427,false,Rx,0,8,1D,86,FF,00,80,0A,00,00,
2419747,00000432,false,Rx,0,8,03,20,02,00,00,00,00,00,
2419775,00000435,false,Rx,0,8,38,E0,00,10,00,00,00,00,
2419797,00000442,false,Rx,0,8,CE,20,11,81,00,00,00,00,
2420717,00000444,false,Rx,0,8,C5,C0,20,50,55,50,00,00,
2420770,00000445,false,Rx,0,8,67,40,00,00,00,00,00,18,
2420810,00000464,false,Rx,0,8,AA,E0,F0,FF,38,7F,05,00,
2420842,0000042A,false,Rx,0,8,F4,DE,FF,01,00,10,00,00,
2425696,00000384,false,Rx,0,8,9C,14,01,00,00,FF,00,21,
